"","name","Log2FC_atac","FDR_atac","isDiff_1","Log2FC_rna","FDR_rna","isDiff_2"
"804","BOD1L1",-0.124132061861466,0.912184404342188,FALSE,0.280263347928093,4.71700436891045e-10,FALSE
"805","BOLA1",-0.425492052219689,0.927809626555997,FALSE,0.483393867103908,1,FALSE
"806","BOP1",0.162225441906148,0.813333082507234,FALSE,-0.48929294509553,1,FALSE
"807","BPGM",0.175709284043517,0.675339423343424,FALSE,0.246400991834627,1,FALSE
"808","BPI",-0.0132370906811768,0.898832087053377,FALSE,-0.888982480040938,1,FALSE
"809","BPNT1",0.231310743934091,0.712493379798185,FALSE,0.204935383346701,1,FALSE
"810","BPTF",-0.235756227921799,0.953508953690622,FALSE,0.399791831182323,2.13362058221625e-11,FALSE
"811","BRAF",-0.14027776633662,0.951533646783452,FALSE,-0.549175571722991,1,FALSE
"812","BRAP",0.691222677000348,0.167088143434455,FALSE,-0.043714926723073,1,FALSE
"813","BRAT1",0.0240420604180836,0.910478962055834,FALSE,0.155279044763781,1,FALSE
"814","BRCA1",-0.103773436396864,0.774393279191541,FALSE,0.463770740983564,1,FALSE
"815","BRCA2",0.0918724484810901,0.761065472767492,FALSE,0.967154815102946,1,FALSE
"816","BRCC3",-0.474466914996121,0.678818005961505,FALSE,0.218491150451499,1,FALSE
"817","BRD1",0.208519383511491,0.593261555895644,FALSE,0.116179225074842,1,FALSE
"818","BRD2",0.120428237615326,0.872674360689023,FALSE,-1.07621368698589,7.32943820217922e-58,TRUE
"819","BRD3",-0.126645318710866,0.8146162256287,FALSE,-0.0063033974445621,1,FALSE
"820","BRD4",-0.24791826118297,0.791152408194135,FALSE,0.404611577142523,0.0894478996498544,FALSE
"821","BRD7",0.241648684505685,0.63583201474102,FALSE,0.548271835872807,1,FALSE
"822","BRD8",-0.0569544871548591,0.908586791745116,FALSE,0.179234272264758,1,FALSE
"823","BRD9",-0.17114981340474,0.71014094531185,FALSE,0.144681416883543,1,FALSE
"824","BRF1",0.0988524364583648,0.512446656095642,FALSE,-0.13511065120354,1,FALSE
"825","BRI3",-0.244973704732852,0.843445713997234,FALSE,-0.26248030231438,1,FALSE
"826","BRI3BP",-0.128636023193469,0.959726393112626,FALSE,-0.301593241925241,1,FALSE
"827","BRIX1",0.194029508032069,0.976621130134781,FALSE,0.0025601512341451,1,FALSE
"828","BRK1",-0.38247498063833,0.623395634279498,FALSE,-0.774336465023789,1,FALSE
"829","BRMS1",-0.16890113470954,0.893478875303855,FALSE,0.300258631772271,1,FALSE
"830","BROX",-0.291373797997909,0.946217185871359,FALSE,0.203602085307265,1,FALSE
"831","BRPF1",-0.208632112755961,0.886271384460599,FALSE,0.485656918612477,1,FALSE
"832","BRPF3",0.363436581934032,0.694903261672265,FALSE,-0.618334890097269,1,FALSE
"833","BRWD1",-0.281492790601657,0.757949700591771,FALSE,0.00910299710091689,1,FALSE
"834","BRWD3",0.123619223921294,0.824440210390707,FALSE,-0.598645428531316,1,FALSE
"835","BSDC1",-0.342945576244588,0.911288491594951,FALSE,-0.134674989101215,1,FALSE
"836","BSG",-0.209757529318454,0.861788527851919,FALSE,0.372298954689105,1,FALSE
"837","BST1",-0.617208931914466,0.859967622181847,FALSE,0.580186093284864,1.26804501473019e-21,TRUE
"838","BST2",-0.246879372834125,0.868619022288959,FALSE,0.773521386747922,0.347802093736386,FALSE
"839","BTAF1",-0.1339978052107,0.947339389009386,FALSE,-0.188812631779901,1,FALSE
"840","BTBD1",-0.0617542892072546,0.56872669262602,FALSE,-0.146886646642789,1,FALSE
"841","BTBD10",0.0606139770839361,0.928589647650263,FALSE,0.194141425485065,1,FALSE
"842","BTBD2",-0.215381675955685,0.937575919285206,FALSE,-0.0120866247302569,1,FALSE
"843","BTBD3",-0.358475862107527,0.948568664847614,FALSE,-0.380027117374455,1,FALSE
"844","BTBD6",0.294255098257593,0.482988845058022,FALSE,-0.878335235841429,1,FALSE
"845","BTBD7",0.0963693399931842,0.763348987501174,FALSE,-0.275475530593716,1,FALSE
"846","BTBD9",-0.0752689836495375,0.945664415973965,FALSE,0.343190962088096,1,FALSE
"847","BTD",-0.126865212304242,0.639071588422732,FALSE,-0.865735199061795,1,FALSE
"848","BTF3",-0.322926102440229,0.982694421393867,FALSE,-0.807718693989267,8.98169853444996e-18,TRUE
"849","BTF3L4",-0.769979908545103,0.266590574998535,FALSE,-0.603311605544637,1,FALSE
"850","BTG1",0.233161082933105,0.561751278158847,FALSE,-0.883897526951186,4.33997500364906e-37,TRUE
"851","BTG2",-0.203648531208412,0.933795486713795,FALSE,-2.45883808837189,3.56109917429086e-145,TRUE
"852","BTG3",0.77005208577559,0.315673516085785,FALSE,-0.141369641675222,1,FALSE
"853","BTK",-0.104748849657801,0.666728693591903,FALSE,0.35316217220351,1,FALSE
"854","BTN2A1",0.102087944254662,0.8620103878766,FALSE,-0.138313083241885,1,FALSE
"855","BTN2A2",-0.097099224209932,1,FALSE,-0.460547125546551,1,FALSE
"856","BTN3A1",0.365106441824882,0.804376362643911,FALSE,-0.610777483550681,1,FALSE
"857","BTN3A2",0.0308386324515896,0.719040030780297,FALSE,0.465231338334125,0.0279758487201272,FALSE
"858","BTN3A3",0.327937098107716,0.996991309560489,FALSE,0.0551135712499651,1,FALSE
"859","BTNL8",0.0434632982873754,0.762986158727823,FALSE,-3.36376206301167,1,FALSE
"860","BTRC",0.0657629122417363,0.63939205566253,FALSE,0.00175530042337435,1,FALSE
"861","BUB3",0.181423342200552,0.970412921173698,FALSE,-0.315044527370373,1,FALSE
"862","BUD13",0.346538564977815,0.689957925286196,FALSE,0.557664625754729,1,FALSE
"863","BUD31",0.117623822224706,0.771270624217615,FALSE,0.53225047886633,1,FALSE
"864","BZW1",0.194616782255136,0.995538487695814,FALSE,-0.376276755945505,1,FALSE
"865","BZW2",0.202052797259718,0.504160069021713,FALSE,0.427825543187617,1,FALSE
"866","C10orf88",0.0196287371734015,0.78268729732038,FALSE,0.0989446876584879,1,FALSE
"867","C11orf21",-0.421995354064556,0.829199714578067,FALSE,-0.590817171739898,1,FALSE
"868","C11orf24",0.0108989830236586,0.885887188939777,FALSE,-0.107221419263377,1,FALSE
"869","C11orf54",0.870728815146335,0.298578841356404,FALSE,-0.119343335345224,1,FALSE
"870","C11orf58",-0.0319682505134596,0.890149492671151,FALSE,0.160475917140048,1,FALSE
"871","C11orf68",-0.317072732684373,0.774393279191541,FALSE,-0.0397817699960639,1,FALSE
"872","C12orf43",0.202502920502931,0.906230633584784,FALSE,0.698247599263754,1,FALSE
"873","C12orf57",-0.0218159412721281,0.871884555162488,FALSE,-0.367645497498899,1,FALSE
"874","C12orf75",0.0366926952426615,0.946217185871359,FALSE,-1.32017279446399,1,FALSE
"875","C12orf76",-0.184783665307506,0.946217185871359,FALSE,-0.201742259654704,1,FALSE
"876","C14orf119",-0.488194919646969,0.921866754114209,FALSE,-0.0336011162954803,1,FALSE
"877","C14orf39",-0.214778841293012,0.98807370163321,FALSE,-0.367373316564049,1,FALSE
"878","C14orf93",-0.187747526141091,0.835027955927501,FALSE,-0.486017813062668,1,FALSE
"879","C15orf39",0.0511071187975913,0.741373925039261,FALSE,-0.00303098329074381,1,FALSE
"880","C15orf40",-0.243918822708429,0.96008267048438,FALSE,-0.107422309751885,1,FALSE
"881","C15orf61",0.373809163122482,0.366596402277951,FALSE,0.130434973786303,1,FALSE
"882","C16orf54",-0.0417168052745728,0.91511805117274,FALSE,-0.497990454728745,1,FALSE
"883","C16orf74",-0.111697462330481,0.941320912673775,FALSE,-1.42265575206524,1,FALSE
"884","C16orf86",0.180868516770732,0.971176356980918,FALSE,-0.126722865710822,1,FALSE
"885","C16orf87",0.196925099111933,0.62419456901684,FALSE,0.0120672369785204,1,FALSE
"886","C17orf75",-0.193044080358026,0.856026560711744,FALSE,0.411883999318595,1,FALSE
"887","C18orf21",0.314697094060778,0.934746181515712,FALSE,0.852398404613263,1,FALSE
"888","C19orf12",-0.0800424867385912,0.830607901662803,FALSE,-0.0269397528246138,1,FALSE
"889","C19orf25",-0.605190116773276,0.548966014969971,FALSE,-0.359715229948969,1,FALSE
"890","C19orf38",0.273483608026374,0.885519179225169,FALSE,0.193102118035319,0.000239366136532827,FALSE
"891","C19orf47",-0.0474172020786807,0.97243454697292,FALSE,0.253261646941784,1,FALSE
"892","C19orf53",-1.07246795583114,0.778442599550683,FALSE,0.185795101578286,1,FALSE
"893","C1D",-0.191705477014972,0.910023292436302,FALSE,0.0374884845370973,1,FALSE
"894","C1GALT1",0.0389042042926523,0.965620348337113,FALSE,-0.534224521168052,1,FALSE
"895","C1GALT1C1",-0.643227123139426,0.695314353031018,FALSE,0.877311779390852,1,FALSE
"896","C1orf115",-0.197863500647001,0.992656823449578,FALSE,0.65932155010137,1,FALSE
"897","C1orf122",0.479665142195587,0.752050606169076,FALSE,0.218259162397363,1,FALSE
"898","C1orf131",-0.115311280759397,0.970743675459513,FALSE,0.311681183540352,1,FALSE
"899","C1orf159",-0.0721898454986922,0.948568664847614,FALSE,-0.239933476158813,1,FALSE
"900","C1orf162",0.322376170060763,0.75374353183629,FALSE,-0.040113185361093,1,FALSE
"901","C1orf174",-0.0215699408892238,1,FALSE,-0.136351566908599,1,FALSE
"902","C1orf21",0.395946763132841,0.220528636563049,FALSE,-0.137454591671839,1,FALSE
"903","C1orf216",0.118135107216302,0.312171923976842,FALSE,0.170574364639517,1,FALSE
"904","C1orf35",0.0790475115776039,0.973798615365718,FALSE,0.402370196319421,1,FALSE
"905","C1orf43",-0.155993407064281,0.933074627643214,FALSE,0.0171865456878919,1,FALSE
"906","C1orf50",-0.00536565248204461,0.896838582872347,FALSE,0.0936503879889745,1,FALSE
"907","C1orf52",0.427245562215601,0.756015339209607,FALSE,-0.239933476158813,1,FALSE
"908","C1orf54",0.0407526479037036,0.93764555378984,FALSE,0.686163162320012,1,FALSE
"909","C1QA",-0.0570535050891,0.77184053794876,FALSE,1.37250976098445,1,FALSE
"910","C1QBP",1.0434230490017,0.124329630973769,FALSE,-0.0683061794854996,1,FALSE
"911","C1RL",0.186922193892855,0.932774859557652,FALSE,0.631219862221704,1,FALSE
"912","C2",0.338312056645987,0.6202637225207,FALSE,1.46087085047777,1,FALSE
"913","C21orf91",0.083241252594539,0.807362462940904,FALSE,-0.606618586907834,1,FALSE
"914","C22orf39",-0.335281971618955,0.828440152603847,FALSE,-0.0558734213936161,1,FALSE
"915","C2CD2",0.119122796260192,0.998378913427424,FALSE,-0.0952732270857686,1,FALSE
"916","C2CD2L",0.0602926176206938,0.977391601236676,FALSE,-0.669469805440703,1,FALSE
"917","C2CD3",0.22184742942727,0.284347559295304,FALSE,0.275038589337036,1,FALSE
"918","C2CD5",-0.0661331767648728,0.893478875303855,FALSE,-0.189249792073707,1,FALSE
"919","C2orf42",-0.0966124396989656,0.945664415973965,FALSE,-0.108948163982845,1,FALSE
"920","C2orf49",0.199039653328832,0.959922710035133,FALSE,0.190173542088861,1,FALSE
"921","C2orf68",-0.116096091663899,0.994924960477564,FALSE,-0.151877299493616,1,FALSE
"922","C2orf69",0.201921128492937,0.97049065308397,FALSE,-0.0969755223167699,1,FALSE
"923","C2orf76",0.272900581352547,0.801694777084268,FALSE,0.113444257353602,1,FALSE
"924","C2orf88",-0.22271784979781,0.948568664847614,FALSE,-0.213519427431058,1,FALSE
"925","C3",0.174725379471643,0.803681258875777,FALSE,-1.671884358374,1,FALSE
"926","C3AR1",0.538173340634734,0.42712238785412,FALSE,1.83930974808355,0.22579061165896,FALSE
"927","C3orf38",-0.00913688383689192,0.751653528759977,FALSE,0.325119389166078,1,FALSE
"928","C3orf62",-0.0316120047073417,0.988204496964428,FALSE,0.187008228412924,1,FALSE
"929","C4orf3",0.94218568906338,0.997712862402754,FALSE,-0.130071093819994,1,FALSE
"930","C4orf33",0.109553670826375,0.835002990132364,FALSE,-0.48300906319033,1,FALSE
"931","C4orf46",0.361851826672772,0.569016748612555,FALSE,-1.3321919840108,1,FALSE
"932","C5",0.384839438445275,0.666853023179176,FALSE,-0.667768249901771,1,FALSE
"933","C5AR1",-0.079428336130069,0.999793665983732,FALSE,-0.631966334347238,3.98930318557011e-08,TRUE
"934","C5AR2",-0.650839811878166,0.241152383188044,FALSE,-0.834942640328048,1,FALSE
"935","C5orf15",0.0976331933479039,0.74172124139669,FALSE,-0.159694299888304,1,FALSE
"936","C5orf22",-0.201424307677545,0.977873146137675,FALSE,0.0770992117251268,1,FALSE
"937","C5orf24",0.097959638591322,0.951957399245676,FALSE,-0.0526844881930879,1,FALSE
"938","C6orf120",-0.186820225748854,0.987445471408616,FALSE,0.0516389728801308,1,FALSE
"939","C6orf136",-0.0633731471667688,1,FALSE,-1.05890748148325,1,FALSE
"940","C6orf226",-0.161598624561843,0.934690626627798,FALSE,-0.166460622638053,1,FALSE
"941","C6orf47",0.161383982979694,0.853540712737843,FALSE,-0.137636922798893,1,FALSE
"942","C6orf62",-0.0260200511445766,0.912151485289186,FALSE,0.25411506018222,3.15398411380697e-05,FALSE
"943","C6orf89",-0.216170070606998,0.814573858588055,FALSE,-0.216771400770278,1,FALSE
"944","C7orf50",0.0791331083995374,0.73540284033783,FALSE,-0.573633555064663,1,FALSE
"945","C8orf33",-0.314612323603907,0.983983012074151,FALSE,-0.108948163982846,1,FALSE
"946","C8orf58",-0.0238367229371334,0.859961366250695,FALSE,0.368630801364712,1,FALSE
"947","C8orf76",-0.0828365097988541,0.88120523413337,FALSE,0.0795392884858934,1,FALSE
"948","C8orf82",-0.167925805895617,0.942716865545024,FALSE,-0.247569045507149,1,FALSE
"949","C9orf72",-0.339376211508864,0.808106912717174,FALSE,-0.384856567462712,1,FALSE
"950","C9orf78",-0.0820527413513636,0.912669796011773,FALSE,0.159277952791145,1,FALSE
"951","C9orf85",0.0395748402055758,0.962130668649311,FALSE,-0.837693251344084,1,FALSE
"952","CA2",-0.240518704537514,0.73478069728014,FALSE,-0.950485021597264,1,FALSE
"953","CA5B",0.135439445044316,0.873897313295809,FALSE,-0.734924752912432,1,FALSE
"954","CAAP1",-0.141741164517816,0.8468813190674,FALSE,0.357436215296218,1,FALSE
"955","CAB39",0.0388901068821374,0.797683765262141,FALSE,-0.267229739756541,1,FALSE
"956","CAB39L",0.0943138203224908,0.93764555378984,FALSE,0.494218932115901,1,FALSE
"957","CABIN1",-0.296631133593941,0.69084428496391,FALSE,-0.215067739620483,1,FALSE
"958","CABLES2",0.796849337211292,0.766161621861281,FALSE,-0.375166826283921,1,FALSE
"959","CACFD1",-0.212606321312099,0.97273314767221,FALSE,-0.326287357593008,1,FALSE
"960","CACNA1A",-0.0250442939915802,0.783101722373751,FALSE,0.833739182783066,1,FALSE
"961","CACNA2D3",-0.390970129869785,0.416164334622621,FALSE,-3.08157655683297,1,FALSE
"962","CACNA2D4",-0.236006481977499,0.713099854414438,FALSE,-0.484092936138176,1,FALSE
"963","CACNB4",0.220626348141582,0.315673516085785,FALSE,-1.44717807119931,1,FALSE
"964","CACTIN",-0.274047106020778,0.95010392696626,FALSE,-0.0258924242552867,1,FALSE
"965","CACUL1",-0.0640679881041526,0.937575919285206,FALSE,-0.643168452873351,1,FALSE
"966","CACYBP",0.404242842809068,0.712921544266767,FALSE,0.332708752926476,1,FALSE
"967","CAD",-0.00720439809424387,1,FALSE,0.00686028866777022,1,FALSE
"968","CALCOCO1",0.0901356285716507,0.44614533368576,FALSE,-0.111468155961361,1,FALSE
"969","CALCOCO2",0.135216169076034,0.783981071473939,FALSE,-0.119795077504268,1,FALSE
"970","CALCRL",-0.0939993919801028,0.898286010796401,FALSE,0.529749502795648,1,FALSE
"971","CALHM2",-0.11914232372917,1,FALSE,0.307271387833153,1,FALSE
"972","CALM1",0.00756839005230061,0.955136415879769,FALSE,0.794567687941067,5.00279457452915e-113,TRUE
"973","CALM2",0.22858953267568,0.549775743569501,FALSE,-0.853200540158774,1.48076888084953e-37,TRUE
"974","CALM3",0.0786876608417238,0.758538870489062,FALSE,0.901054927833461,1.78329782749051e-13,TRUE
"975","CALML4",0.134499801586382,0.846630408557686,FALSE,0.195452668511834,1,FALSE
"976","CALR",0.328606146057558,0.56777023918963,FALSE,1.2687921708051,9.6161794981975e-61,TRUE
"977","CALU",-0.233455504792748,0.935856285692185,FALSE,0.817448745977157,1,FALSE
"978","CAMK1",-0.23484394927523,0.702497009415297,FALSE,-0.736979386595888,1,FALSE
"979","CAMK1D",0.141209912792323,0.685572415969124,FALSE,-1.71291162663406,1,FALSE
"980","CAMK2D",0.0177160152823879,0.934299993708548,FALSE,-0.601495030482605,1,FALSE
"981","CAMK2G",0.195127710384648,0.568264626182067,FALSE,-0.868576269379101,1,FALSE
"982","CAMK4",0.0404406979556562,0.991359574872655,FALSE,-0.82460325190364,1,FALSE
"983","CAMKK1",-0.396164364403666,0.423681523686331,FALSE,-1.00329350627225,1,FALSE
"984","CAMKK2",0.13294235449665,0.801067918986702,FALSE,-0.267216287957609,1,FALSE
"985","CAMLG",0.211682214167947,0.991038278412509,FALSE,-0.362556300266274,1,FALSE
"986","CAMP",-0.118963757636968,0.853370984756822,FALSE,-0.697269676793916,1,FALSE
"987","CAMSAP1",-0.218400384877121,0.96008267048438,FALSE,-0.340328493549821,1,FALSE
"988","CAMSAP2",0.241128907022792,0.819081259127291,FALSE,-0.298609383486419,1,FALSE
"989","CAMTA1",0.110416956389044,0.338779727787125,FALSE,0.245447983956162,1,FALSE
"990","CAMTA2",0.0651418316330585,0.948620005577018,FALSE,-0.187481566529535,1,FALSE
"991","CAND1",0.184212902226643,0.79152687260256,FALSE,-0.0418339681243087,1,FALSE
"992","CANT1",-0.26811367070197,0.748295415058386,FALSE,0.511877598612408,1,FALSE
"993","CANX",0.136470960334091,0.72616271268528,FALSE,-0.105866139651366,1,FALSE
"994","CAP1",0.270140605848716,0.912669796011773,FALSE,0.699392542220314,1.56275301510574e-147,TRUE
"995","CAPG",0.13185424637663,0.644708934089979,FALSE,1.27783749935258,5.35879920019367e-99,TRUE
"996","CAPN1",0.188719170026564,0.829092674928339,FALSE,0.212935979129441,1,FALSE
"997","CAPN10",0.0317353508715647,0.933074627643214,FALSE,-0.547794010649358,1,FALSE
"998","CAPN15",-0.168875460325669,0.817397998316909,FALSE,0.574837392324186,1,FALSE
"999","CAPN2",0.114894791700057,0.71448585141911,FALSE,0.6600368249531,5.73680116779926e-68,TRUE
"1000","CAPN7",-0.352709179148937,0.749666889917178,FALSE,-0.193067829324588,1,FALSE
"1001","CAPNS1",0.269730091129632,0.803985104145571,FALSE,0.00790669084847162,0.382019453414725,FALSE
"1002","CAPRIN1",0.0423073004894101,0.640223028476598,FALSE,0.303397496285347,0.0975631693499184,FALSE
"1003","CAPRIN2",0.26669726017945,0.918235670860895,FALSE,0.380266923677104,1,FALSE
"1004","CAPS",-0.110578965117709,0.88125256212212,FALSE,-0.200926486355678,1,FALSE
"1005","CAPZA1",0.176425576064298,0.922269070017275,FALSE,0.275228793694103,1.02366459123012e-14,FALSE
"1006","CAPZA2",0.0231061044722425,0.946377818297615,FALSE,0.220587177321552,2.79531013652854e-05,FALSE
"1007","CAPZB",-0.072901807677299,0.962638664056196,FALSE,0.552015318931919,3.55874671404127e-34,TRUE
"1008","CARD11",-0.118862280693401,0.928295635880722,FALSE,-1.47643883625065,1,FALSE
"1009","CARD16",0.128847905147964,0.824400169775265,FALSE,-0.0858049612272485,1,FALSE
"1010","CARD6",0.455543513373414,0.296220546159707,FALSE,1.34266395019515,1,FALSE
"1011","CARD8",-0.0756962851390074,0.938750730225593,FALSE,-0.0961140575268038,1,FALSE
"1012","CARD9",0.228042512827952,0.924123618647211,FALSE,-0.164433831484246,1,FALSE
"1013","CARF",0.158487351113362,0.830038593631121,FALSE,0.443592859045933,1,FALSE
"1014","CARHSP1",0.00170836793671252,0.822416596863117,FALSE,-0.486698169142662,1,FALSE
"1015","CARM1",0.0358433394941286,0.928274846235489,FALSE,0.646807178698516,1,FALSE
"1016","CARS2",-0.0875008227914836,0.757338857939958,FALSE,-0.130163316564408,1,FALSE
"1017","CASC3",-0.0559805039450453,0.952661560487065,FALSE,-0.354724006571383,1,FALSE
"1018","CASD1",0.228723340502514,0.917979456987299,FALSE,-0.253998496786128,1,FALSE
"1019","CASK",-0.481428304901807,0.235361200304934,FALSE,-0.470677266928183,1,FALSE
"1020","CASP1",0.210556303580572,1,FALSE,-0.0257406175480508,1,FALSE
"1021","CASP10",0.00284429699155298,0.946309701853991,FALSE,0.121229627662771,1,FALSE
"1022","CASP2",-0.143397644597752,0.973261694261345,FALSE,-0.0732469207557696,1,FALSE
"1023","CASP3",-0.0508677392753232,0.81498443111591,FALSE,-0.45583018620249,1,FALSE
"1024","CASP4",-0.229143823210175,0.835946540065045,FALSE,-0.0899495503504144,1,FALSE
"1025","CASP5",-0.0265563922981658,0.712493379798185,FALSE,-0.468944299703727,1,FALSE
"1026","CASP6",-0.0903441911148708,0.946217185871359,FALSE,0.0398706729949234,1,FALSE
"1027","CASP7",0.386019506457407,0.566022123390841,FALSE,1.0031997854902,1,FALSE
"1028","CASP8",0.275116624815814,0.806921659475402,FALSE,0.0947521024685463,1,FALSE
"1029","CASP8AP2",0.366082308597413,0.534782240915913,FALSE,0.161557491282084,1,FALSE
"1030","CASP9",0.0799395495388185,0.908828782391237,FALSE,0.00969633251577395,1,FALSE
"1031","CASS4",-0.273578759355817,0.685365313767522,FALSE,-3.18089800586186,1,FALSE
"1032","CAST",0.0682510693451491,0.500271599553653,FALSE,0.474712712420241,6.52959078218066e-42,FALSE
"1033","CASZ1",0.588243967069743,0.0278664548647583,TRUE,0.581096382795868,1,FALSE
"1034","CAT",-0.0536315591774156,0.908019951066821,FALSE,-0.241630647186668,1,FALSE
"1035","CATSPER1",-0.275462549143244,0.514370635116584,FALSE,-0.692543828940096,1,FALSE
"1036","CBFA2T2",-0.23099567589497,0.948673217016188,FALSE,-0.0589074814832502,1,FALSE
"1037","CBFA2T3",-0.123359551023692,0.969079266928751,FALSE,-0.304152573873516,1,FALSE
"1038","CBFB",-0.0416073207781738,0.878622820473242,FALSE,-0.119088194299217,1,FALSE
"1039","CBL",-0.0149990036095617,0.938750730225593,FALSE,-0.551826114067455,1,FALSE
"1040","CBLB",-0.0258583287964598,0.991139440262419,FALSE,-1.48240655951029,1,FALSE
"1041","CBLL1",0.0583394594108156,0.947664408612174,FALSE,0.194141425485065,1,FALSE
"1042","CBR1",-0.560562167345817,0.729898847600532,FALSE,0.546162592686481,1,FALSE
"1043","CBR4",-0.140356739781776,0.794321162193528,FALSE,-0.204105397023185,1,FALSE
"1044","CBX1",-0.228938732294364,1,FALSE,-0.0445081024226344,1,FALSE
"1045","CBX3",0.0337963310050636,0.898286010796401,FALSE,0.687981512082327,0.00529429121455291,TRUE
"1046","CBX4",0.204154486628161,0.979274404151104,FALSE,-1.03171989036011,1,FALSE
"1047","CBX5",0.0841835223749723,0.921786211077912,FALSE,0.227864167990496,1,FALSE
"1048","CBX6",-0.182593021776517,0.998978221383337,FALSE,-0.193837061569359,1,FALSE
"1049","CBX7",-0.337671715235144,0.732384689455606,FALSE,-1.20300870746761,1,FALSE
"1050","CBX8",-0.302771728056068,0.712493379798185,FALSE,-0.829425635360483,1,FALSE
"1051","CC2D1A",0.380210016802215,0.652782590366188,FALSE,0.106310517281535,1,FALSE
"1052","CC2D1B",-0.391689109212687,0.886781187809882,FALSE,0.298476151186123,1,FALSE
"1053","CC2D2A",0.0841358262511524,0.790328737221849,FALSE,0.765520953933296,1,FALSE
"1054","CCAR1",0.373580421243182,0.556223044542601,FALSE,0.44221951763724,1,FALSE
"1055","CCAR2",0.271793500284977,0.71014094531185,FALSE,0.278533612775437,1,FALSE
"1056","CCDC112",0.110742105560547,0.98570225573964,FALSE,0.737324062102644,1,FALSE
"1057","CCDC115",-0.011573863001688,0.895518844881233,FALSE,-0.655942814504981,1,FALSE
"1058","CCDC117",-0.0351663240811041,0.981108796770242,FALSE,0.497632698758822,1,FALSE
"1059","CCDC12",-0.0958986777224051,0.840180046389887,FALSE,0.466787812698554,1,FALSE
"1060","CCDC124",0.642522201692295,0.656881772982694,FALSE,1.01648252746651,1,FALSE
"1061","CCDC125",0.223607846134358,0.900590337108627,FALSE,-0.919557898567942,1,FALSE
"1062","CCDC126",0.224953446463581,0.992656823449578,FALSE,-0.44461631549651,1,FALSE
"1063","CCDC127",0.156359149527865,0.912184404342188,FALSE,0.0830031437894663,1,FALSE
"1064","CCDC137",-0.560554109673394,0.859961366250695,FALSE,0.519190477940093,1,FALSE
"1065","CCDC14",0.365233936159213,0.558958540679538,FALSE,-0.0924600411942764,1,FALSE
"1066","CCDC142",-0.120693889558738,0.724715084317114,FALSE,0.310326328182469,1,FALSE
"1067","CCDC144A",-0.0215062026569193,0.91511805117274,FALSE,-0.900361542171428,1,FALSE
"1068","CCDC146",-0.0504982925249851,0.991997762620829,FALSE,0.0285553597670898,1,FALSE
"1069","CCDC149",-0.0547001466846323,0.994241068705545,FALSE,-0.422856810534088,1,FALSE
"1070","CCDC159",0.32145710209994,0.662798996113346,FALSE,-0.0883083979238091,1,FALSE
"1071","CCDC167",0.0452528351278543,0.739856156743792,FALSE,1.02855535976709,1,FALSE
"1072","CCDC170",-0.170564852704019,0.786588085095786,FALSE,-1.53131615999124,1,FALSE
"1073","CCDC174",-0.108600185463,0.948568664847614,FALSE,0.255579229835183,1,FALSE
"1074","CCDC18",0.1824686773549,0.746351697812257,FALSE,0.0770992117251268,1,FALSE
"1075","CCDC22",0.565116459927614,0.527206272516416,FALSE,-0.247962275430327,1,FALSE
"1076","CCDC25",-0.0132518743610072,0.946217185871359,FALSE,0.504475101192956,1,FALSE
"1077","CCDC28A",0.230400335243577,0.84927329358055,FALSE,-0.0426056691541499,1,FALSE
"1078","CCDC30",0.202298024959063,0.56812565793709,FALSE,1.07586107454545,1,FALSE
"1079","CCDC43",0.279063126022001,0.549775743569501,FALSE,0.823735567878591,1,FALSE
"1080","CCDC47",0.188245767336709,0.798278006915618,FALSE,0.126920489610066,1,FALSE
"1081","CCDC50",-0.0365886368539515,0.807947706041391,FALSE,0.819608469495593,1,FALSE
"1082","CCDC51",0.138424903960047,0.977153558830272,FALSE,1.0020831484059,1,FALSE
"1083","CCDC57",0.236475553992981,0.410511020254253,FALSE,0.0862708576233766,1,FALSE
"1084","CCDC59",0.350528207548997,0.692313998419008,FALSE,-0.00813444956209164,1,FALSE
"1085","CCDC6",0.128982149269055,0.582612947969438,FALSE,-0.247654434814438,1,FALSE
"1086","CCDC61",0.116591009498136,0.999922810888118,FALSE,0.425214329731079,1,FALSE
"1087","CCDC66",0.213863061874562,0.931545728325075,FALSE,-0.176559070137523,1,FALSE
"1088","CCDC69",-0.0179328676862752,0.982532821474507,FALSE,0.499045305393652,1.65983278001305e-37,FALSE
"1089","CCDC7",-0.145373360121058,0.916566414399929,FALSE,-0.49081879932649,1,FALSE
"1090","CCDC71",-0.129088189791865,0.981108796770242,FALSE,1.04432267562541,1,FALSE
"1091","CCDC71L",-0.127581690317294,0.743529469099157,FALSE,0.0854363816989796,1,FALSE
"1092","CCDC77",-0.212604036643546,0.711862399178291,FALSE,-0.430876258870208,1,FALSE
"1093","CCDC82",0.20666247253199,0.791895670403966,FALSE,0.0122535474379886,1,FALSE
"1094","CCDC85B",-0.105070635061803,0.946217185871359,FALSE,-0.933197170875948,1,FALSE
"1095","CCDC86",0.322957377041756,0.439282322780198,FALSE,-0.0729826666949727,1,FALSE
"1096","CCDC88A",0.195734096085058,0.416164334622621,FALSE,0.609026977357226,4.13368648869198e-42,TRUE
"1097","CCDC88B",0.0838513119503629,0.56910173360807,FALSE,-0.805330784410913,1,FALSE
